Fakturanr.;Fakturadato;Forfallsdato;Kundenummer;Avdelingsnummer;Avdelingsnavn;Prosjektnummer;Prosjektleder Nummer;Beløp ekskl. mva;Valuta;Beløp inkl. mva;Betalt;Utestående;Purring;Purring Status;Purring Sist sendt;Purring Forfallsdato
10726.0;0004-04-30;0004-05-30;10436;;Avdeling;nan;;8050.0;NOK;10062.5;10062.5;0.0;;;;
10727.0;0004-04-30;0004-05-30;10657;;Avdeling;0003.67;;202400.0;NOK;253000.0;253000.0;0.0;;;;
10728.0;0004-04-30;0004-05-30;10657;;Avdeling;nan;;7500.0;NOK;9375.0;9375.0;0.0;;;;
10729.0;0004-04-30;0004-05-30;10475;;Avdeling;0003.65;;59930.0;NOK;74912.5;74912.5;0.0;0.0;Betalingspåminnelse;0004-08-31;0004-08-31
10730.0;0004-04-30;0004-05-30;11033;;Avdeling;0003.59;;75600.0;NOK;94500.0;94500.0;0.0;;;;
10731.0;0004-04-30;0004-05-30;11048;;Avdeling;0003.58;;2400.0;NOK;3000.0;3000.0;0.0;;;;
10732.0;0004-04-30;0004-05-30;10984;;Avdeling;0003.19;;19950.0;NOK;24937.5;24937.5;0.0;;;;
10733.0;0004-04-30;0004-05-30;10142;;Avdeling;0003.18;;25200.0;NOK;31500.0;31500.0;0.0;;;;
10734.0;0004-04-30;0004-05-30;10009;;Avdeling;0002.49;;8400.0;NOK;10500.0;10500.0;0.0;;;;
10735.0;0004-04-30;0004-05-30;10921;;Avdeling;0002.48;;32800.0;NOK;41000.0;41000.0;0.0;0.0;Betalingspåminnelse;0004-08-31;0004-08-31
10736.0;0004-04-30;0004-05-30;10811;;Avdeling;0001.33;;19000.0;NOK;23750.0;23750.0;0.0;;;;
10737.0;0004-04-30;0004-05-30;10885;;Avdeling;0001.13;;129150.0;NOK;161437.5;161437.5;0.0;;;;
10738.0;0004-04-30;0004-05-30;10699;;Avdeling;-001.75;;7350.0;NOK;9187.5;9187.5;0.0;;;;
10739.0;0004-04-30;0004-05-30;10437;;Avdeling;nan;;68220.0;NOK;85275.0;85275.0;0.0;;;;
10740.0;0004-04-30;0004-05-30;10860;;Avdeling;nan;;19690.0;NOK;24612.5;0.0;24612.5;;;;
10741.0;0004-04-30;0004-05-30;11061;;Avdeling;nan;;99700.0;NOK;124625.0;124625.0;0.0;;;;
10742.0;0004-04-30;0004-05-30;10860;;Avdeling;nan;;14950.0;NOK;18687.5;0.0;18687.5;;;;
10743.0;0004-04-30;0004-04-30;11030;;Avdeling;nan;;-7700.0;NOK;-9625.0;0.0;-9625.0;;;;
10744.0;0004-04-30;0004-05-30;11025;;Avdeling;nan;;7700.0;NOK;9625.0;9625.0;0.0;;;;
10745.0;0004-05-31;0004-07-15;11051;;Avdeling;0004.02;;102400.0;NOK;128000.0;128000.0;0.0;;;;
10746.0;0004-05-31;0004-07-15;10954;;Avdeling;0003.45;;100000.0;NOK;125000.0;125000.0;0.0;;;;
10747.0;0004-05-31;0004-06-30;10842;;Avdeling;0001.69;;48400.0;NOK;60500.0;60500.0;0.0;;;;
10748.0;0004-05-31;0004-06-30;10645;;Avdeling;-001.57;;34650.0;NOK;43312.5;43312.5;0.0;;;;
10749.0;0004-05-31;0004-06-30;10001;;Avdeling;nan;;33630.0;NOK;42037.5;42037.5;0.0;;;;
10750.0;0004-05-31;0004-06-30;10006;;Avdeling;nan;;137880.0;NOK;172350.0;172350.0;0.0;;;;
10751.0;0004-05-31;0004-06-30;11025;;Avdeling;nan;;18000.0;NOK;22500.0;22500.0;0.0;;;;
10752.0;0004-05-31;0004-06-30;11070;;Avdeling;0004.22;;36900.0;NOK;46125.0;46125.0;0.0;;;;
10753.0;0004-05-31;0004-06-30;11060;;Avdeling;0004.14;;105150.0;NOK;131437.5;131437.5;0.0;;;;
10754.0;0004-05-31;0004-06-30;11018;;Avdeling;0003.73;;29791.42;NOK;37239.28;0.0;37239.28;0.0;Betalingspåminnelse;0004-08-31;0004-08-31
10755.0;0004-05-31;0004-06-30;10772;;Avdeling;0000.75;;3750.0;NOK;4687.5;4687.5;0.0;;;;
10756.0;0004-05-31;0004-06-30;10135;;Avdeling;nan;;42900.0;NOK;53625.0;53625.0;0.0;0.0;Betalingspåminnelse;0004-08-31;0004-08-31
10757.0;0004-05-31;0004-06-30;11028;;;nan;;43150.0;NOK;53937.5;53937.5;0.0;;;;
10758.0;0004-05-31;0004-06-30;11046;;Avdeling;nan;;11231.6;NOK;14039.52;14039.52;0.0;;;;
10759.0;0004-05-31;0004-06-30;11066;;Avdeling;0004.16;;15600.0;NOK;19500.0;19500.0;0.0;;;;
10760.0;0004-05-31;0004-06-30;11012;;Avdeling;0003.69;;8400.0;NOK;10500.0;10500.0;0.0;;;;
10761.0;0004-05-31;0004-07-15;10939;;Avdeling;0002.81;;8480.0;NOK;10600.0;10600.0;0.0;;;;
10762.0;0004-05-31;0004-06-30;10903;;Avdeling;0002.37;;8550.0;NOK;10687.5;10687.5;0.0;;;;
10763.0;0004-05-31;0004-06-30;10840;;Avdeling;0001.82;;25300.0;NOK;31625.0;31625.0;0.0;;;;
10764.0;0004-05-31;0004-06-30;10855;;Avdeling;nan;;26300.0;NOK;32875.0;32875.0;0.0;;;;
10765.0;0004-05-31;0004-06-30;11042;;Avdeling;nan;;15100.0;NOK;18875.0;18875.0;0.0;;;;
10766.0;0004-05-31;0004-06-30;10483;;Avdeling;nan;;190200.0;NOK;237750.0;0.0;237750.0;;;;
10767.0;0004-05-31;0004-06-30;11073;;Avdeling;0004.23;;148200.0;NOK;185250.0;185250.0;0.0;;;;
10768.0;0004-05-31;0004-06-30;11004;;Avdeling;0003.61;;10800.0;NOK;13500.0;13500.0;0.0;;;;
10769.0;0004-05-31;0004-06-30;10657;;Avdeling;nan;;8800.0;NOK;11000.0;11000.0;0.0;0.0;Betalingspåminnelse;0004-08-31;0004-08-31
10770.0;0004-05-31;0004-06-30;11056;;Avdeling;nan;;1200.0;NOK;1500.0;1500.0;0.0;;;;
10771.0;0004-06-01;0004-07-01;10475;;Avdeling;0003.65;;88270.0;NOK;110337.5;110337.5;0.0;;;;
10772.0;0004-05-31;0004-06-30;10897;;Avdeling;nan;;216750.0;NOK;270937.5;270937.5;0.0;;;;
10773.0;0004-05-31;0004-06-30;10927;;Avdeling;0003.91;;22800.0;NOK;28500.0;28500.0;0.0;;;;
10774.0;0004-05-31;0004-07-15;10562;;Avdeling;0003.37;;2900.0;NOK;3625.0;3625.0;0.0;;;;
10775.0;0004-05-31;0004-06-30;10510;;Avdeling;0000.92;;2940.0;NOK;3675.0;3675.0;0.0;;;;
10776.0;0004-05-31;0004-07-15;10001;;Avdeling;nan;;10000.0;NOK;12500.0;12500.0;0.0;;;;
10777.0;0004-05-31;0004-06-30;11056;;Avdeling;nan;;30100.0;NOK;37625.0;37625.0;0.0;;;;
10778.0;0004-05-31;0004-06-30;11077;;Avdeling;nan;;34000.0;NOK;42500.0;0.0;42500.0;0.0;Betalingspåminnelse;0004-08-31;0004-08-31
10779.0;0004-05-31;0004-06-30;10936;;Avdeling;nan;;35900.0;NOK;44875.0;44875.0;0.0;;;;
10780.0;0004-05-31;0004-06-30;10927;;Avdeling;nan;;8750.0;NOK;10937.5;10937.5;0.0;;;;
10781.0;0004-05-31;0004-06-30;10524;;Avdeling;nan;;5500.0;NOK;6875.0;6875.0;0.0;;;;
10782.0;0004-05-31;0004-06-30;10849;;Avdeling;0001.43;;13720.0;NOK;17150.0;17150.0;0.0;;;;
10783.0;0004-05-31;0004-06-30;11046;;Avdeling;nan;;3210.0;NOK;4012.5;4012.5;0.0;;;;
10784.0;0004-05-31;0004-06-30;10858;;Avdeling;nan;;50780.0;NOK;63475.0;63475.0;0.0;;;;
10785.0;0004-05-31;0004-06-30;10858;;Avdeling;nan;;3045.0;NOK;3806.26;3806.26;0.0;;;;
10786.0;0004-05-31;0004-06-30;10002;;Avdeling;nan;;41615.0;NOK;52018.76;52018.76;0.0;;;;
10787.0;0004-05-31;0004-06-30;10001;;Avdeling;nan;;175730.0;NOK;219662.5;0.0;219662.5;;;;
10788.0;0004-05-31;0004-06-30;10001;;Avdeling;nan;;6300.0;NOK;7875.0;7875.0;0.0;;;;
10789.0;0004-05-31;0004-06-30;10001;;Avdeling;nan;;70980.0;NOK;88725.0;88725.0;0.0;;;;
10790.0;0004-05-31;0004-06-30;10158;;Avdeling;nan;;4200.0;NOK;5250.0;5250.0;0.0;;;;
10791.0;0004-05-31;0004-06-30;11075;;Avdeling;0004.28;;29900.0;NOK;37375.0;0.0;37375.0;;;;
10792.0;0004-05-31;0004-06-30;11074;;Avdeling;0004.27;;2600.0;NOK;3250.0;0.0;3250.0;;;;
10793.0;0004-05-31;0004-06-30;11068;;Avdeling;0004.18;;59800.0;NOK;74750.0;74750.0;0.0;;;;
10794.0;0004-05-31;0004-06-30;10463;;Avdeling;0004.10;;62400.0;NOK;78000.0;78000.0;0.0;;;;
10795.0;0004-05-31;0004-06-30;11054;;Avdeling;0004.05;;12850.0;NOK;16062.5;16062.5;0.0;;;;
10796.0;0004-05-31;0004-06-30;11049;;Avdeling;0004.01;;13750.0;NOK;17187.5;17187.5;0.0;;;;
10797.0;0004-05-31;0004-06-30;10436;;Avdeling;0003.70;;121950.0;NOK;152437.5;152437.5;0.0;;;;
10798.0;0004-05-31;0004-06-30;10436;;Avdeling;nan;;18400.0;NOK;23000.0;23000.0;0.0;;;;
10799.0;0004-05-31;0004-06-30;10657;;Avdeling;0003.67;;53900.0;NOK;67375.0;67375.0;0.0;;;;
10800.0;0004-05-31;0004-06-30;10657;;Avdeling;nan;;10000.0;NOK;12500.0;12500.0;0.0;;;;
10801.0;0004-05-31;0004-06-30;11033;;Avdeling;0003.59;;33600.0;NOK;42000.0;42000.0;0.0;;;;
10802.0;0004-05-31;0004-06-30;10991;;Avdeling;0003.51;;68600.0;NOK;85750.0;85750.0;0.0;;;;
10803.0;0004-05-31;0004-06-30;10984;;Avdeling;0003.19;;285450.0;NOK;356812.5;356812.5;0.0;;;;
10804.0;0004-05-31;0004-06-30;10937;;Avdeling;0002.80;;8540.0;NOK;10675.0;10675.0;0.0;;;;
10805.0;0004-05-31;0004-06-30;10009;;Avdeling;0002.49;;22000.0;NOK;27500.0;27500.0;0.0;;;;
10806.0;0004-05-31;0004-06-30;10921;;Avdeling;0002.48;;56050.0;NOK;70062.5;0.0;70062.5;;;;
10807.0;0004-05-31;0004-06-30;10913;;Avdeling;0002.43;;24200.0;NOK;30250.0;30250.0;0.0;;;;
10808.0;0004-05-31;0004-06-30;10909;;Avdeling;0002.41;;37400.0;NOK;46750.0;46750.0;0.0;;;;
10809.0;0004-05-31;0004-06-30;10811;;Avdeling;0001.33;;9500.0;NOK;11875.0;11875.0;0.0;;;;
10810.0;0004-05-31;0004-06-30;10885;;Avdeling;0001.13;;24000.0;NOK;30000.0;30000.0;0.0;;;;
10811.0;0004-05-31;0004-06-30;10699;;Avdeling;-001.75;;52500.0;NOK;65625.0;65625.0;0.0;;;;
10812.0;0004-05-31;0004-06-30;10017;;Avdeling;2008.10;;9600.0;NOK;12000.0;0.0;12000.0;;;;
10813.0;0004-05-31;0004-06-30;10437;;Avdeling;nan;;7350.0;NOK;9187.5;9187.5;0.0;;;;
10814.0;0004-05-31;0004-06-30;10860;;Avdeling;nan;;15450.0;NOK;19312.5;0.0;19312.5;;;;
10815.0;0004-05-31;0004-06-30;11061;;Avdeling;nan;;17250.0;NOK;21562.5;21562.5;0.0;0.0;Betalingspåminnelse;0004-06-30;0004-06-30
10816.0;0004-05-31;0004-06-30;10858;;Avdeling;nan;;1030.0;NOK;1287.5;1287.5;0.0;;;;
10817.0;0004-05-31;0004-06-30;11064;;Avdeling;nan;;16200.0;NOK;20250.0;20250.0;0.0;;;;
10818.0;0004-05-31;0004-06-30;11064;;Avdeling;nan;;126900.0;NOK;158625.0;158625.0;0.0;;;;
10819.0;0004-05-31;0004-06-30;10860;;Avdeling;nan;;2300.0;NOK;2875.0;0.0;2875.0;;;;
10820.0;0004-05-31;0004-05-31;10017;;Avdeling;2008.10;;-9600.0;NOK;-12000.0;0.0;-12000.0;;;;
10821.0;0004-05-31;0004-06-30;10017;;Avdeling;2008.10;;9600.0;NOK;12000.0;0.0;12000.0;1.0;Purring;0005-02-05;0005-02-19
10822.0;0004-05-31;0004-06-30;10483;;Avdeling;0004.30;;20000.0;NOK;25000.0;25000.0;0.0;;;;
10823.0;0004-05-31;0004-05-31;10001;;Avdeling;nan;;-175730.0;NOK;-219662.5;0.0;-219662.5;;;;
10824.0;0004-05-31;0004-06-30;10001;;Avdeling;nan;;134780.0;NOK;168475.0;168475.0;0.0;;;;
10825.0;0004-05-31;0004-06-30;10813;;Avdeling;nan;;43250.0;NOK;54062.5;54062.5;0.0;;;;
10826.0;0004-06-09;0004-06-09;10468;;Avdeling;0004.19;;-27300.0;NOK;-34125.0;0.0;-34125.0;;;;
10827.0;0004-05-31;0004-06-30;11080;;Avdeling;0004.19;;27300.0;NOK;34125.0;34125.0;0.0;0.0;Betalingspåminnelse;0004-08-31;0004-08-31
10828.0;0004-05-31;0004-06-30;10890;;Avdeling;nan;;99100.0;NOK;123875.0;123875.0;0.0;;;;
10829.0;0004-05-31;0004-06-30;11046;;Avdeling;nan;;48950.0;NOK;61187.5;61187.5;0.0;;;;
10830.0;0004-05-31;0004-06-30;11070;;Avdeling;0004.22;;2040.0;NOK;2550.0;2550.0;0.0;;;;
10831.0;0004-05-31;0004-05-31;11075;;Avdeling;0004.28;;-29900.0;NOK;-37375.0;0.0;-37375.0;;;;
10832.0;0004-05-31;0004-05-31;11074;;Avdeling;0004.27;;-2600.0;NOK;-3250.0;0.0;-3250.0;;;;
10833.0;0004-05-31;0004-05-31;10954;;Avdeling;nan;;-15750.0;NOK;-19687.5;0.0;-19687.5;;;;
10834.0;0004-05-31;0004-05-31;10921;;Avdeling;0002.48;;-56050.0;NOK;-70062.5;0.0;-70062.5;;;;
10835.0;0004-06-15;0004-07-15;10001;;Avdeling;nan;;7140.0;NOK;8925.0;8925.0;0.0;;;;
10836.0;0004-05-31;0004-06-30;11075;;Avdeling;0004.28;;22100.0;NOK;27625.0;27625.0;0.0;;;;
10837.0;0004-05-31;0004-05-31;10483;;Avdeling;nan;;-190200.0;NOK;-237750.0;0.0;-237750.0;;;;
10838.0;0004-05-31;0004-06-30;10483;;Avdeling;nan;;85600.0;NOK;107000.0;107000.0;0.0;;;;
10839.0;0004-05-31;0004-06-30;10483;;Avdeling;nan;;104600.0;NOK;130750.0;130750.0;0.0;;;;
10840.0;0004-05-31;0004-05-31;11042;;Avdeling;nan;;-15100.0;NOK;-18875.0;0.0;-18875.0;;;;
10841.0;0004-06-30;0004-07-30;11081;;Avdeling;0004.31;;344400.0;NOK;430500.0;430500.0;0.0;;;;
10842.0;0004-06-30;0004-07-30;11074;;Avdeling;0004.27;;59800.0;NOK;74750.0;0.0;74750.0;;;;
10843.0;0004-06-30;0004-07-30;11068;;Avdeling;0004.18;;67600.0;NOK;84500.0;84500.0;0.0;;;;
10844.0;0004-06-30;0004-07-30;10463;;Avdeling;0004.10;;39000.0;NOK;48750.0;48750.0;0.0;;;;
10845.0;0004-06-30;0004-07-30;11049;;Avdeling;0004.01;;58750.0;NOK;73437.5;73437.5;0.0;;;;
10846.0;0004-06-30;0004-07-30;10436;;Avdeling;0003.70;;188850.0;NOK;236062.5;236062.5;0.0;;;;
10847.0;0004-06-30;0004-07-30;10436;;Avdeling;nan;;34500.0;NOK;43125.0;43125.0;0.0;;;;
10848.0;0004-06-30;0004-07-30;10657;;Avdeling;0003.67;;117700.0;NOK;147125.0;147125.0;0.0;;;;
10849.0;0004-06-30;0004-07-30;10657;;Avdeling;nan;;13750.0;NOK;17187.5;17187.5;0.0;;;;
10850.0;0004-06-30;0004-07-30;11033;;Avdeling;0003.59;;92400.0;NOK;115500.0;0.0;115500.0;2.0;Inkassovarsel;0005-01-31;0005-02-14
10851.0;0004-06-30;0004-07-30;10984;;Avdeling;0003.19;;155250.0;NOK;194062.5;194062.5;0.0;;;;
10852.0;0004-06-30;0004-07-30;10913;;Avdeling;0002.43;;89900.0;NOK;112375.0;112375.0;0.0;;;;
10853.0;0004-06-30;0004-07-30;10811;;Avdeling;0001.33;;56300.0;NOK;70375.0;70375.0;0.0;;;;
10854.0;0004-06-30;0004-07-30;10885;;Avdeling;0001.13;;44400.0;NOK;55500.0;55500.0;0.0;;;;
10855.0;0004-06-30;0004-07-30;10635;;Avdeling;-001.44;;52920.0;NOK;66150.0;66150.0;0.0;;;;
10856.0;0004-06-30;0004-07-30;11085;;Avdeling;nan;;91300.0;NOK;114125.0;114125.0;0.0;;;;
10857.0;0004-06-30;0004-07-30;10361;;Avdeling;nan;;5250.0;NOK;6562.5;6562.5;0.0;;;;
10858.0;0004-06-30;0004-07-30;10860;;Avdeling;nan;;16480.0;NOK;20600.0;0.0;20600.0;2.0;Inkassovarsel;0005-01-31;0005-02-14
10859.0;0004-06-30;0004-07-30;10984;;Avdeling;nan;;219150.0;NOK;273937.5;273937.5;0.0;;;;
10860.0;0004-06-30;0004-07-30;11064;;Avdeling;nan;;51300.0;NOK;64125.0;64125.0;0.0;;;;
10861.0;0004-06-30;0004-07-30;10860;;Avdeling;nan;;19550.0;NOK;24437.5;0.0;24437.5;;;;
10862.0;0004-06-30;0004-07-30;11079;;Avdeling;0004.32;;85000.0;NOK;106250.0;106250.0;0.0;;;;
10863.0;0004-06-30;0004-07-30;10903;;Avdeling;0002.37;;6650.0;NOK;8312.5;8312.5;0.0;;;;
10864.0;0004-06-30;0004-07-30;10903;;Avdeling;nan;;2300.0;NOK;2875.0;2875.0;0.0;;;;
10865.0;0004-06-30;0004-07-30;10840;;Avdeling;0001.82;;3300.0;NOK;4125.0;4125.0;0.0;;;;
10866.0;0004-06-30;0004-07-30;10855;;Avdeling;nan;;40150.0;NOK;50187.5;50187.5;0.0;;;;
10867.0;0004-06-30;0004-07-30;10773;;Avdeling;0001.65;;4200.0;NOK;5250.0;5250.0;0.0;;;;
10868.0;0004-06-30;0004-07-30;10739;;Avdeling;nan;;24150.0;NOK;30187.5;30187.5;0.0;;;;
10869.0;0004-06-30;0004-07-30;10648;;Avdeling;nan;;19400.0;NOK;24250.0;0.0;24250.0;;;;
10870.0;0004-06-30;0004-07-30;10702;;Avdeling;nan;;11550.0;NOK;14437.5;0.0;14437.5;;;;
10871.0;0004-06-30;0004-07-30;11042;;Avdeling;nan;;47400.0;NOK;59250.0;59250.0;0.0;;;;
10872.0;0004-06-30;0004-07-30;10483;;Avdeling;nan;;89400.0;NOK;111750.0;111750.0;0.0;;;;
10873.0;0004-06-30;0004-07-30;11082;;Avdeling;nan;;49250.0;NOK;61562.5;61562.5;0.0;;;;
10874.0;0004-06-30;0004-07-30;10483;;Avdeling;nan;;18000.0;NOK;22500.0;22500.0;0.0;;;;
10875.0;0004-06-30;0004-08-14;10939;;Avdeling;nan;;14400.0;NOK;18000.0;18000.0;0.0;;;;
10876.0;0004-06-30;0004-07-30;11012;;Avdeling;0003.69;;59250.0;NOK;74062.5;74062.5;0.0;;;;
10877.0;0004-06-30;0004-07-30;10351;;Avdeling;0004.34;;28200.0;NOK;35250.0;0.0;35250.0;;;;
10878.0;0004-06-30;0004-07-30;10592;;Avdeling;0004.33;;75504.0;NOK;94380.0;94380.0;0.0;;;;
10879.0;0004-06-30;0004-07-30;11060;;Avdeling;0004.14;;55150.0;NOK;68937.5;68937.5;0.0;;;;
10880.0;0004-06-30;0004-07-30;11018;;Avdeling;0003.73;;11250.0;NOK;14062.5;14062.5;0.0;;;;
10881.0;0004-06-30;0004-07-30;11000;;;0003.55;;17550.0;NOK;21937.5;21937.5;0.0;;;;
10882.0;0004-06-30;0004-07-30;10772;;Avdeling;0000.75;;13750.0;NOK;17187.5;17187.5;0.0;;;;
10883.0;0004-06-30;0004-07-30;10000;;Avdeling;nan;;8403.2;NOK;10504.0;10504.0;0.0;;;;
10884.0;0004-06-30;0004-07-30;11028;;;nan;;99564.42;NOK;124455.52;124455.52;0.0;;;;
10885.0;0004-06-30;0004-07-30;10890;;Avdeling;nan;;56650.0;NOK;70812.5;70812.5;0.0;;;;
10886.0;0004-06-30;0004-07-30;11046;;Avdeling;nan;;27900.0;NOK;34875.0;0.0;34875.0;2.0;Inkassovarsel;0005-01-31;0005-02-14
10887.0;0004-06-30;0004-07-30;11046;;Avdeling;nan;;33920.0;NOK;42400.0;42400.0;0.0;;;;
10888.0;0004-06-30;0004-08-14;11051;;Avdeling;0004.02;;130800.0;NOK;163500.0;163500.0;0.0;;;;
10889.0;0004-06-30;0004-08-14;10954;;Avdeling;0003.45;;104150.0;NOK;130187.5;130187.5;0.0;;;;
10890.0;0004-06-30;0004-08-14;10954;;Avdeling;nan;;18900.0;NOK;23625.0;0.0;23625.0;;;;
10891.0;0004-06-30;0004-07-30;10842;;Avdeling;0001.69;;74800.0;NOK;93500.0;93500.0;0.0;;;;
10892.0;0004-06-30;0004-07-30;10982;;Avdeling;nan;;100000.0;NOK;125000.0;125000.0;0.0;;;;
10893.0;0004-06-30;0004-07-30;11086;;Avdeling;nan;;4800.0;NOK;6000.0;6000.0;0.0;;;;
10894.0;0004-06-30;0004-07-30;10524;;Avdeling;nan;;12300.0;NOK;15375.0;15375.0;0.0;;;;
10895.0;0004-06-30;0004-08-14;10562;;Avdeling;0003.37;;8700.0;NOK;10875.0;0.0;10875.0;;;;
10896.0;0004-06-30;0004-07-30;10510;;Avdeling;0000.92;;42650.0;NOK;53312.5;53312.5;0.0;;;;
10897.0;0004-06-30;0004-08-14;10001;;Avdeling;nan;;8750.0;NOK;10937.5;10937.5;0.0;;;;
10898.0;0004-06-30;0004-07-30;11056;;Avdeling;nan;;46800.0;NOK;58500.0;58500.0;0.0;;;;
10899.0;0004-06-30;0004-07-30;11077;;Avdeling;nan;;41500.0;NOK;51875.0;0.0;51875.0;;;;
10900.0;0004-06-30;0004-07-30;10936;;Avdeling;nan;;66900.0;NOK;83625.0;83625.0;0.0;;;;
10901.0;0004-06-30;0004-07-30;11073;;Avdeling;0004.23;;184600.0;NOK;230750.0;230750.0;0.0;;;;
10902.0;0004-06-30;0004-07-30;10628;;Avdeling;0004.38;;99350.0;NOK;124187.5;124187.5;0.0;;;;
10903.0;0004-06-30;0004-07-30;10645;;Avdeling;-001.57;;2100.0;NOK;2625.0;2625.0;0.0;;;;
10904.0;0004-06-30;0004-07-30;10648;;Avdeling;nan;;22800.0;NOK;28500.0;28500.0;0.0;;;;
10905.0;0004-06-30;0004-07-30;11025;;Avdeling;nan;;7700.0;NOK;9625.0;9625.0;0.0;;;;
10906.0;0004-06-30;0004-07-30;11088;;Avdeling;0004.37;;18000.0;NOK;22500.0;22500.0;0.0;;;;
10907.0;0004-06-30;0004-07-30;11089;;Avdeling;0004.36;;57000.0;NOK;71250.0;142500.0;-71250.0;;;;
10908.0;0004-06-30;0004-07-30;10633;;Avdeling;0004.25;;201704.0;NOK;252130.0;252130.0;0.0;;;;
10909.0;0004-06-30;0004-07-30;10991;;Avdeling;0003.51;;82600.0;NOK;103250.0;103250.0;0.0;;;;
10910.0;0004-06-30;0004-07-30;10437;;Avdeling;nan;;39150.0;NOK;48937.5;48937.5;0.0;;;;
10911.0;0004-06-30;0004-07-30;10361;;Avdeling;nan;;34860.0;NOK;43575.0;43575.0;0.0;;;;
10912.0;0004-06-30;0004-07-30;10849;;Avdeling;0001.43;;35280.0;NOK;44100.0;44100.0;0.0;;;;
10913.0;0004-06-30;0004-07-30;11046;;Avdeling;nan;;18590.0;NOK;23237.5;23237.5;0.0;;;;
10914.0;0004-06-30;0004-07-30;10858;;Avdeling;nan;;58660.0;NOK;73325.0;73325.0;0.0;;;;
10915.0;0004-06-30;0004-07-30;10858;;Avdeling;nan;;16490.0;NOK;20612.5;20612.5;0.0;;;;
10916.0;0004-06-30;0004-07-30;10001;;Avdeling;nan;;5350.0;NOK;6687.5;6687.5;0.0;;;;
10917.0;0004-06-30;0004-07-30;10001;;Avdeling;nan;;48340.0;NOK;60425.0;60425.0;0.0;;;;
10918.0;0004-06-30;0004-07-30;10001;;Avdeling;nan;;42000.0;NOK;52500.0;52500.0;0.0;;;;
10919.0;0004-06-30;0004-07-30;10001;;Avdeling;nan;;76350.0;NOK;95437.5;95437.5;0.0;;;;
10920.0;0004-06-30;0004-07-30;10158;;Avdeling;nan;;6600.0;NOK;8250.0;8250.0;0.0;;;;
10921.0;0004-06-30;0004-07-30;10897;;Avdeling;nan;;120450.0;NOK;150562.5;150562.5;0.0;;;;
10922.0;0004-06-30;0004-08-14;10954;;Avdeling;nan;;6300.0;NOK;7875.0;7875.0;0.0;;;;
10923.0;0004-06-29;0004-07-29;11091;;Avdeling;0004.26;;52000.0;NOK;65000.0;65000.0;0.0;0.0;Betalingspåminnelse;0004-08-31;0004-08-31
10924.0;0004-06-30;0004-06-30;11074;;Avdeling;0004.27;;-59800.0;NOK;-74750.0;0.0;-74750.0;;;;
10925.0;0004-06-30;0004-07-30;11083;;Avdeling;0004.27;;59800.0;NOK;74750.0;74750.0;0.0;;;;
10926.0;0004-06-30;0004-06-30;10351;;Avdeling;0004.34;;-28200.0;NOK;-35250.0;0.0;-35250.0;;;;
10927.0;0004-06-30;0004-06-30;10702;;Avdeling;nan;;-11550.0;NOK;-14437.5;0.0;-14437.5;;;;
10928.0;0004-06-30;0004-08-14;10648;;Avdeling;nan;;13200.0;NOK;16500.0;16500.0;0.0;;;;
10929.0;0004-07-31;0004-08-30;10351;;Avdeling;0004.34;;28800.0;NOK;36000.0;36000.0;0.0;;;;
10930.0;0004-07-31;0004-08-30;11020;;;nan;;2100.0;NOK;2625.0;2625.0;0.0;;;;
10931.0;0004-07-31;0004-08-30;10897;;Avdeling;nan;;12000.0;NOK;15000.0;15000.0;0.0;;;;
10932.0;0004-07-31;0004-09-14;11051;;Avdeling;0004.02;;3700.0;NOK;4625.0;0.0;4625.0;;;;
10933.0;0004-07-31;0004-08-30;10954;;Avdeling;nan;;27300.0;NOK;34125.0;34125.0;0.0;;;;
10934.0;0004-07-31;0004-07-31;11051;;Avdeling;0004.02;;-3700.0;NOK;-4625.0;0.0;-4625.0;;;;
10935.0;0004-07-31;0004-09-14;10562;;Avdeling;0003.37;;9700.0;NOK;12125.0;8500.0;3625.0;;;;
10936.0;0004-07-31;0004-08-30;11077;;Avdeling;nan;;12000.0;NOK;15000.0;15000.0;0.0;;;;
10937.0;0004-07-31;0004-08-30;11056;;Avdeling;nan;;43200.0;NOK;54000.0;54000.0;0.0;;;;
10938.0;0004-07-31;0004-08-30;10510;;Avdeling;0000.92;;7840.0;NOK;9800.0;9800.0;0.0;;;;
10939.0;0004-07-31;0004-08-30;10524;;Avdeling;nan;;39600.0;NOK;49500.0;49500.0;0.0;;;;
10940.0;0004-07-31;0004-08-30;11025;;Avdeling;nan;;23000.0;NOK;28750.0;28750.0;0.0;;;;
10941.0;0004-07-31;0004-08-30;10006;;Avdeling;nan;;15750.0;NOK;19687.5;19687.5;0.0;;;;
10942.0;0004-07-31;0004-08-30;10753;;Avdeling;nan;;14000.0;NOK;17500.0;17500.0;0.0;;;;
10943.0;0004-07-31;0004-08-30;10483;;Avdeling;nan;;4800.0;NOK;6000.0;6000.0;0.0;;;;
10944.0;0004-07-31;0004-08-30;10739;;Avdeling;nan;;15750.0;NOK;19687.5;19687.5;0.0;;;;
10945.0;0004-07-31;0004-08-30;10773;;Avdeling;0001.65;;62250.0;NOK;77812.5;77812.5;0.0;;;;
10946.0;0004-07-31;0004-08-30;11079;;Avdeling;0004.32;;3750.0;NOK;4687.5;4687.5;0.0;;;;
